epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.6746371388435364,0.7131683826446533,0.7837377786636353,0.37273794412612915,0.7801278829574585,0.6462088823318481,0.5044528841972351,0.9010105133056641,0.372737955346651,0.9160090191657272,1586.0,2669.0,4875.0,447.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results
data_version: ppv4
target: dspln_SOCIALWORK_12
table: see_counselling
table_extra: 
dataset: SCAR
debug: False
eval_only: False
model_file: None
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.85
lr: 5e-05
weight_decay: 0.0
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 22338
run_name: CNN_20230225-1351
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12\CNN
