epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn
0,0.8105878829956055,0.7375398874282837,0.8334035873413086,0.05263157933950424,0.662162184715271,0.8129175901412964,0.09751244634389877,1.0946804285049438,0.05263157894736842,0.9935191186001296,98.0,1764.0,7665.0,50.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results
data_version: ppv4
target: dspln_PSYCHIATRY_12
table: see_psych
table_extra: 
dataset: SCAR
debug: False
eval_only: False
model_file: None
mode: rand
output_channel: 500
words_dim: 300
embed_dim: 300
dropout: 0.85
lr: 0.0001
weight_decay: 0.0001
pretrained_dir: C:\Users\jjnunez\PycharmProjects\hedwig-data\embeddings\word2vec
pretrained_file: GoogleNews-vectors-negative300.txt
batch_size: 16
device: cuda:0
target_classes: 1
vocab_size: 22338
run_name: CNN_20230222-2156
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_PSYCHIATRY_12
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_PSYCHIATRY_12\CNN
