epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.6943719387054443,0.525549054145813,0.5557492971420288,0.2568008601665497,0.23216921091079712,0.8189289569854736,0.24386462569236755,0.0,0.2568008601665497,0.7982943654060364,472.0,1366.0,6178.0,1561.0,11.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results
data_version: ppv4
target: dspln_SOCIALWORK_12
table: see_counselling
table_extra: 
dataset: SCAR
debug: False
eval_only: False
model_file: None
max_tokens: 512
lr: 5e-05
weight_decay: 0.01
batch_size: 8
pretrained_dir: C:\Users\jjnunez\PycharmProjects\shared_data\models
pretrained_file: bert-base-uncased
hparams_file: None
count_tokens: False
device: cuda:0
run_name: BERT_20230228-0209
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12\BERT
