epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.5984128713607788,0.6567007303237915,0.7207011580467224,0.31481102108955383,0.7579931020736694,0.5554082989692688,0.44486144185066223,0.0,0.31481102108955383,0.8949167132377625,1541.0,3354.0,4190.0,492.0,20.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results
data_version: ppv4
target: dspln_SOCIALWORK_12
table: see_counselling
table_extra: 
dataset: SCAR
debug: False
eval_only: False
model_file: None
max_tokens: 512
lr: 5e-05
weight_decay: 0.01
batch_size: 8
pretrained_dir: C:\Users\jjnunez\PycharmProjects\shared_data\models
pretrained_file: bert-base-uncased
hparams_file: None
count_tokens: False
device: cuda:0
run_name: BERT_20230217-2149
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12\BERT
