epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.6601232290267944,0.6480802297592163,0.7060560584068298,0.33801695704460144,0.6271519660949707,0.6690084934234619,0.43927645683288574,0.0,0.33801695704460144,0.8694229125976562,1275.0,2497.0,5047.0,758.0,23.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results
data_version: ppv4
target: dspln_SOCIALWORK_12
table: see_counselling
table_extra: 
dataset: SCAR
debug: False
eval_only: False
model_file: None
max_tokens: 512
lr: 5e-05
weight_decay: 0.01
batch_size: 8
pretrained_dir: C:\Users\jjnunez\PycharmProjects\shared_data\models
pretrained_file: bert-base-uncased
hparams_file: None
count_tokens: False
device: cuda:0
run_name: BERT_20230226-0757
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_SOCIALWORK_12\BERT
