epoch,acc,bal_acc,auc,prec,rec,spec,f1,loss,ppv,npv,tp,fp,tn,fn,epoch
0,0.9589641690254211,0.5368884205818176,0.6379907131195068,0.05454545468091965,0.10135135054588318,0.9724255204200745,0.07092197984457016,0.0,0.05454545468091965,0.9857019782066345,15.0,260.0,9169.0,133.0,15.0

Run Arguments:
cuda: True
gpu: 0
cuda_block: False
epochs: 100
seed: 3435
patience: 5
monitor_metric: bal_acc
log_every: 10
imbalance_fix: loss_weight
data_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_data\data
results_dir: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results
data_version: ppv4
target: dspln_PSYCHIATRY_12
table: see_psych
table_extra: 
dataset: SCAR
debug: False
eval_only: False
model_file: None
max_tokens: 512
lr: 0.001
weight_decay: 0.0
batch_size: 8
pretrained_dir: C:\Users\jjnunez\PycharmProjects\shared_data\models
pretrained_file: bert-base-uncased
hparams_file: None
count_tokens: False
device: cuda:0
run_name: BERT_20230224-2229
results_dir_target: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_PSYCHIATRY_12
results_dir_model: C:\Users\jjnunez\PycharmProjects\scar_nlp_psych\results\dspln_PSYCHIATRY_12\BERT
